Date,Time,Open,High,Low,Close,Volume
20191021,18:00:00,8144.1,8147.2,8102.2,8125.2,240
20191021,19:00:00,8125.2,8145.2,8110.2,8145.1,240
20191021,20:00:00,8145.2,8159.8,8144.4,8149.4,240
20191021,21:00:00,8148.4,8179.5,8148.4,8163.3,240
20191021,22:00:00,8163.2,8170.2,8139.6,8140.8,240
20191021,23:00:00,8141,8168.9,8140.2,8153.8,240
20191022,0:00:00,8153.8,8159,8129.9,8139.5,240
20191022,1:00:00,8139.6,8159.2,8122.5,8123.6,240
20191022,2:00:00,8123.5,8148.8,8121.1,8143.3,240
20191022,3:00:00,8143.3,8165.5,8137.8,8160.7,240
20191022,4:00:00,8160.7,8175.1,8146.1,8171.3,240
20191022,5:00:00,8171.3,8174.6,8152.9,8166.2,240
20191022,6:00:00,8166.2,8166.7,8147,8155.2,240
20191022,7:00:00,8155.2,8184.4,8150.9,8166.8,240
20191022,8:00:00,8166.8,8215.4,8166.8,8210.4,240
20191022,9:00:00,8210.4,8231.5,8198.1,8227.6,240
20191022,10:00:00,8227.7,8239.7,8177.3,8194.4,240
20191022,11:00:00,8194.4,8233.9,8183.3,8230.8,240
20191022,12:00:00,8231,8256.3,8189,8193.1,240
20191022,13:00:00,8193,8203.8,8152.4,8173,240
20191022,14:00:00,8173,8182.4,8147.5,8148,240
20191022,15:00:00,8148,8166.4,8121,8166.1,240
20191022,16:00:00,8166,8171.5,8138.6,8152,240
20191022,17:00:00,8152.1,8160.4,8143.3,8156.5,240
20191022,18:00:00,8156.4,8158.7,8135.7,8145.9,240
20191022,19:00:00,8145.9,8146,8108.3,8114.7,240
20191022,20:00:00,8114.6,8114.7,8020.7,8067.1,240
20191022,21:00:00,8067.1,8067.1,8041.4,8041.6,240
20191022,22:00:00,8041.6,8053.5,8010.1,8017.4,240
20191022,23:00:00,8018.1,8026.7,7942.5,7966.6,240
20191023,0:00:00,7966.6,7989.1,7948.2,7976.2,240
20191023,1:00:00,7976.2,7992.6,7975.5,7979.7,240
20191023,2:00:00,7979.7,7985.6,7963.8,7982.8,240
20191023,3:00:00,7982.7,7982.7,7883.1,7901.7,240
20191023,4:00:00,7901.7,7922.5,7877.7,7912.9,240
20191023,5:00:00,7912.7,7915.8,7870.8,7901,240
20191023,6:00:00,7900.9,7923.6,7889.4,7912.7,240
20191023,7:00:00,7912.7,7925.7,7903.5,7903.9,240
20191023,8:00:00,7903.9,7928.2,7895.4,7919.5,240
20191023,9:00:00,7919.5,7942,7917.9,7934.7,216
20191023,10:00:00,7934.7,7955.1,7933.6,7948.9,240
20191023,11:00:00,7948.9,7952.2,7901.7,7911.1,240
20191023,12:00:00,7911.1,7911.3,7402.2,7481.8,240
20191023,13:00:00,7482.3,7516.9,7362.7,7417.5,240
20191023,14:00:00,7417.5,7445.6,7392.9,7410.9,240
20191023,15:00:00,7410.8,7422.1,7367.3,7373.9,240
20191023,16:00:00,7373.4,7441.1,7247.4,7414.6,240
20191023,17:00:00,7414.6,7451.1,7406.1,7445.1,240
20191023,18:00:00,7445.1,7474.9,7433.9,7453.9,240
20191023,19:00:00,7453.9,7468.5,7433.2,7433.6,240
20191023,20:00:00,7433.6,7440.7,7408.8,7432.9,240
20191023,21:00:00,7431.8,7439.7,7378,7379.2,240
20191023,22:00:00,7379.3,7410.7,7345.6,7368.3,240
20191023,23:00:00,7368.1,7422,7353.7,7417.4,240
20191024,0:00:00,7417.1,7440.2,7402,7412.1,240
20191024,1:00:00,7412.1,7427.8,7372,7389,240
20191024,2:00:00,7389.1,7394.4,7358.8,7378.6,240
20191024,3:00:00,7378.7,7384,7350.9,7363.3,240
20191024,4:00:00,7363.2,7384.3,7353.7,7368.9,240
20191024,5:00:00,7368.8,7377.7,7361.7,7364.5,240
20191024,6:00:00,7364.5,7365.4,7301.8,7318.7,240
20191024,7:00:00,7318.7,7391.8,7317.8,7376.2,240
